Filename,Detected_Language,Whisper_Text,CMU_Raw_Text,Text_Similarity,CMU_Raw_Audio,Start_Time,Stop_Time,Source,Emotion
KLy4aBLqwCk[2],en,on the shelf. You have a fixed amount of space and so you have to really carry stuff that's popular.,"['on' 'the' 'shelf' 'you' 'have' 'a' 'fixed' 'amount' 'of' 'space' 'and'
 'so' 'you' 'have' 'to' 'really' 'carry' 'stuff' ""that's"" 'popular' 'sp']",0.97,KLy4aBLqwCk,61.921,66.173,CMU-MOSEI,neutral
KLy4aBLqwCk[8],en,retailers are really essentially problems of choice and a very traditional kind of settings.,"['different' 'retailers' 'so' 'really' 'essentially' 'problems' 'of'
 'choice' 'sp' 'and' 'in' 'very' 'traditional' 'sp' 'settings' 'sp']",0.9405405405405406,KLy4aBLqwCk,19.806,24.648,CMU-MOSEI,neutral
KQ86HmgwUns[3],en,"Another important thing to note is that when they talk about a tax-free mutual fund, again, what referring to the interest income, you may buy a bond tax-free bond mutual fund, this exempt from federal and state taxes. So you're not getting any interest income and paying taxes on that.","['sp' 'another' 'important' 'thing' 'to' 'note' 'sp' 'is' 'that' 'when'
 'they' 'sp' 'talk' 'about' 'a' 'tax' 'free' 'mutual' 'fund' 'sp' 'again'
 ""we're"" 'referring' 'to' 'the' 'interest' 'income' 'sp' 'you' 'may' 'buy'
 'sp' 'a' 'sp' 'bond' 'sp' 'tax' 'free' 'bond' 'sp' 'mutual' 'fund' 'sp'
 ""that's"" 'exempt' 'from' 'federal' 'and' 'state' 'taxes' 'sp' 'so'
 ""you're"" 'not' 'getting' 'any' 'interest' 'income' 'and' 'paying' 'taxes'
 'on' 'that' 'sp' 'but']",0.9319727891156464,KQ86HmgwUns,82.324,98.969,CMU-MOSEI,neutral
KR4MpF0YtgE[1],en,provide US consumers their every bit is robust as any other country in the world if you look,"['provide' 'us' 'consumers' 'sp' ""they're"" 'every' 'bit' 'as' 'robust'
 'sp' 'as' 'sp' 'any' 'other' 'country' 'in' 'the' 'world' 'if' 'you'
 'look']",0.9361702127659576,KR4MpF0YtgE,5.519,12.485,CMU-MOSEI,neutral
KSyX-lejDcc[5],en,"energy. So the big innovation sort, in clean energy at lower costs, that focus on costs and access to poor people in the sector.","['source' 'of' 'energy' 'so' 'sp' 'the' 'big' 'sp' 'innovation' 'sp'
 'sort' 'sp' 'if' 'clean' 'energy' 'sp' 'at' 'lower' 'costs' 'sp' 'that'
 'sp' 'focus' 'on' 'sp' 'costs' 'and' 'access' 'to' 'poor' 'people' 'and'
 'the' 'second']",0.9201520912547528,KSyX-lejDcc,55.844,66.073,CMU-MOSEI,neutral
KUVGWCTT5DU[1],en,and the third way that you can invest in a money market fund would be through a discount brokerage.,"['invest' 'in' 'sp' 'and' 'the' 'sp' 'third' 'way' 'that' 'you' 'can'
 'invest' 'in' 'a' 'money' 'market' 'fund' 'sp' 'would' 'be' 'through' 'a'
 'discount' 'brokerage' 'sp' 'that']",0.9245283018867924,KUVGWCTT5DU,78.433,83.544,CMU-MOSEI,neutral
KZzFCrEyKF0[3],en,changing. They may not be consuming it over a traditional set but online.,"['is' 'changing' 'they' 'may' 'not' 'be' 'consuming' 'it' 'sp' 'over' 'a'
 'traditional' 'set' 'sp' 'but' 'on' 'line' 'sp']",0.945945945945946,KZzFCrEyKF0,48.222,53.871,CMU-MOSEI,neutral
K_5u2Wh_wGk[4],en,doesn't take a brain injury they have a lack of awareness.,"['it' 'sp' ""doesn't"" 'take' 'a' 'brain' 'injury' 'to' 'have' 'a' 'lack'
 'of' 'awareness']",0.9152542372881356,K_5u2Wh_wGk,23.9879818594,26.5321995465,CMU-MOSEI,neutral
Kep_mLLXsqk[3],en,You can always use medications like creams and suppositories which are most effective in relieving any pain and discomfort.,"['sp' 'pass' 'you' 'can' 'always' 'sp' 'use' 'medications' 'like' 'creams'
 'sp' 'and' 'which' 'are' 'most' 'effective' 'sp' 'in' 'relieving' 'any'
 'pain' 'and' 'discomfort' 'sp']",0.9456066945606696,Kep_mLLXsqk,42.654,51.447,CMU-MOSEI,neutral
Kyz32PTyP4I[2],en,"And the evidence is this, that even despite a big downturn in the energy sector, where unfortunately 2,000 jobs in Saskatchewan have been lost, the economy, our economy actually created 5,200 net new jobs because of the diversity of our economy, because of the strength and agriculture, because of the strength in manufacturing and tech and in mining.","['been' 'sp' 'and' 'the' 'evidence' 'is' 'this' 'that' 'even' 'despite'
 'a' 'big' 'downturn' 'in' 'the' 'energy' 'sector' 'where' 'unfortunately'
 'two' 'thousand' 'jobs' 'in' 'saskatchewan' 'had' 'been' 'sp' 'lost'
 'our' 'economy' 'actually' 'created' 'net' 'sp' 'new' 'jobs' 'sp'
 'because' 'of' 'sp' 'the' 'diversity' 'of' 'our' 'economy' 'because' 'of'
 'the' 'strength' 'in' 'agriculture' 'sp' 'because' 'of' 'the' 'strength'
 'in' 'sp' 'manufacturing' 'and' 'tech' 'sp' 'and' 'in' 'mining' 'sp']",0.9490538573508006,Kyz32PTyP4I,11.805,34.525,CMU-MOSEI,neutral
Kyz32PTyP4I[3],en,"The other way is through some tax incentives we implemented in the budget that I have already been responded to by some forest companies and some others that are investing in the province, including a new helium plant where Saskatchewan is going to get back in the helium plant out of Mancota Saskatchewan.","['diversification' 'sp' 'the' 'other' 'way' 'is' 'through' 'some' 'tax'
 'incentives' 'we' 'implemented' 'in' 'the' 'budget' 'sp' 'already' 'been'
 'responded' 'to' 'by' 'some' 'forest' 'companies' 'sp' 'and' 'some'
 'others' 'that' 'are' 'investing' 'in' 'the' 'province' 'sp' 'including'
 'a' 'new' 'helium' 'plant' 'where' 'saskatchewan' 'is' 'going' 'to' 'get'
 'a' 'helium' 'plant' 'in' 'saskatchewan' 'sp']",0.9358108108108107,Kyz32PTyP4I,49.539,65.156,CMU-MOSEI,neutral
Kyz32PTyP4I[4],en,"So between tax incentives, the right regulatory regime, but also a government that's prepared to look at training opportunities in, for example, the tech sector.","['sp' 'so' 'between' 'tax' 'incentives' 'the' 'right' 'regulatory'
 'regime' 'sp' 'but' 'also' 'a' 'government' 'prepared' 'to' 'look' 'at'
 'training' 'opportunities' 'in' 'for' 'example' 'the' 'tech' 'sector'
 'sp' 'we' 'are']",0.94375,Kyz32PTyP4I,64.964,74.215,CMU-MOSEI,neutral
L-a4Sh6iAcw[0],en,either,['either'],1.0,L-a4Sh6iAcw,64.4659863946,64.9648526077,CMU-MOSEI,neutral
L-a4Sh6iAcw[3],en,pretty much right now I'm in the process of gathering signatures.,"['pretty' 'much' 'right' 'now' 'in' 'the' 'process' 'of' 'gathering'
 'signatures']",0.96,L-a4Sh6iAcw,28.0387755102,31.6306122449,CMU-MOSEI,neutral
L0WUuWYNeCo[8],en,"We simply take on the attitude that nothing's going to happen to us. And if it does, we'll deal with it then when it happens. Pretend.","['ourselves' 'sp' 'we' 'simply' 'take' 'on' 'the' 'attitude' 'that'
 ""nothing's"" 'gonna' 'happen' 'to' 'us' 'sp' 'and' 'if' 'it' 'does' 'sp'
 ""we'll"" 'deal' 'with' 'it' 'then' 'sp' 'when' 'it' 'happens' 'sp'
 'protecting']",0.8936170212765957,L0WUuWYNeCo,119.689,126.895,CMU-MOSEI,neutral
L2uC4_Co9uw[0],en,"We've seen sustainability increase dramatically over the past decade or so, as consumer demands have really shifted and aligned with their values and morals and ethics in terms of","['sp' ""we've"" 'seen' 'sustainability' 'increase' 'dramatically' 'sp'
 'over' 'the' 'past' 'decade' 'or' 'so' 'sp' 'as' 'consumer' 'demands'
 'have' 'really' 'shifted' 'sp' 'and' 'aligned' 'with' 'their' 'values'
 'and' 'morals' 'and' 'ethics' 'sp' 'in' 'terms']",0.9749303621169916,L2uC4_Co9uw,0.0,13.762,CMU-MOSEI,neutral
L8VjQM9HQfs[3],en,interest arise whenever private and public interests are in danger with each other in one and the same person.,"['interest' 'sp' 'of' 'arise' 'sp' 'whenever' 'private' 'and' 'public'
 'interests' 'sp' 'are' 'in' 'tension' 'with' 'each' 'other' 'sp' 'in'
 'one' 'and' 'the' 'same' 'person' 'sp']",0.9417040358744396,L8VjQM9HQfs,30.921,39.264,CMU-MOSEI,neutral
LFOwCSiGOvw[1],en,solution. It's not one country's burden or one country has the capability to do this.,"['a' 'solution' ""it's"" 'not' 'one' ""country's"" 'sp' 'burden' 'or' 'one'
 'country' 'has' 'sp' 'the' 'sp' 'capability' 'sp' 'to' 'do' 'this' 'sp'
 'china']",0.9111111111111112,LFOwCSiGOvw,16.304,22.702,CMU-MOSEI,neutral
LHC7ZKJy4Zw[3],en,"celebration of Dr. King's birthday, we act as if this history was so long ago.","['celebration' 'of' 'dr' ""king's"" 'sp' 'birthday' 'sp' 'we' 'sp' 'act'
 'as' 'if' 'this' 'history' 'was' 'so' 'long' 'ago' 'sp']",0.9419354838709676,LHC7ZKJy4Zw,12.2036281179,19.6789115646,CMU-MOSEI,neutral
LJGL2sGvSS0[19],en,There was no one to provide that service at that time. There was a lot of work to do.,"['sp' 'there' 'was' 'no' 'one' 'to' 'provide' 'that' 'service' 'sp' 'at'
 'that' 'sp' 'time' 'sp' 'there' 'was' 'all']",0.864516129032258,LJGL2sGvSS0,38.215,41.719,CMU-MOSEI,neutral
LKAEv8x9jKI[2],en,"time and just like you wouldn't any market optimize your business model, you cost structure, your infrastructure around that one market. And stop trying to solve the problem as healthcare and thinking of it as they want size fits all solution.","['time' 'sp' 'and' 'sp' 'just' 'like' 'you' 'would' 'in' 'any' 'market'
 'sp' 'optimize' 'your' 'business' 'model' 'sp' 'your' 'cost' 'structure'
 'your' 'infrastructure' 'sp' 'around' 'that' 'one' 'market' 'sp' 'and'
 'stop' 'trying' 'to' 'solve' 'the' 'problem' 'as' 'health' 'care' 'and'
 'sp' 'think' 'of' 'it' 'as' 'a' 'one' 'size' 'fits' 'all' 'solution' 'sp']",0.960167714884696,LKAEv8x9jKI,50.237,62.881,CMU-MOSEI,neutral
LUf9vbe0TcQ[1],en,"Because it's in an annuity, you don't have to pay taxes on the internal rate of growth, so you get another layer of growth inside the annuity, because it's not worn down by the fact that you have to pay taxes on it.","['sp' 'because' ""it's"" 'in' 'an' 'annuity' 'you' ""don't"" 'have' 'to' 'pay'
 'taxes' 'on' 'the' 'internal' 'rate' 'of' 'growth' 'sp' 'so' 'you' 'get'
 'another' 'layer' 'of' 'sp' 'growth' 'inside' 'the' 'annuity' 'sp' 'that'
 ""it's"" 'not' 'worn' 'down' 'by' 'the' 'fact' 'that' 'you' 'have' 'to'
 'sp' 'pay' 'taxes' 'on' 'it' 'sp' 'a']",0.944954128440367,LUf9vbe0TcQ,22.829,35.114,CMU-MOSEI,neutral
LUf9vbe0TcQ[2],en,A fixed annuity is a better product than a variable annuity which we'll talk about later in this series because it is not tied to the ups and downs of the market.,"['it' 'sp' 'a' 'fixed' 'annuity' 'is' 'a' 'better' 'product' 'than' 'a'
 'variable' 'annuity' 'which' ""we'll"" 'talk' 'about' 'later' 'in' 'this'
 'series' 'sp' 'because' 'it' 'is' 'not' 'sp' 'tied' 'to' 'the' 'ups'
 'and' 'downs' 'of' 'the' 'market' 'sp' ""you'll"" 'always']",0.9302325581395348,LUf9vbe0TcQ,34.613,45.55,CMU-MOSEI,neutral
LUf9vbe0TcQ[3],en,"companies, you only want to work with A rated or better insurance companies for your fixed annuity and make sure that you buy it from a licensed professional that will help you make this very valuable choice in going forward for your financial future.","['companies' 'sp' 'you' 'only' 'want' 'to' 'work' 'with' 'sp' 'a' 'rated'
 'or' 'better' 'insurance' 'companies' 'sp' 'for' 'your' 'fixed' 'annuity'
 'and' 'make' 'sure' 'that' 'you' 'buy' 'from' 'a' 'licensed'
 'professional' 'sp' 'that' 'will' 'help' 'you' 'make' 'sp' 'this' 'very'
 'valuable' 'sp' 'choice' 'in' 'sp' 'going' 'forward' 'for' 'your'
 'financial' 'sp' 'future' 'sp']",0.9859154929577464,LUf9vbe0TcQ,62.11,78.156,CMU-MOSEI,neutral
LZl9Sj1safM[4],en,something most of us wouldn't mind.,"['sp' 'something' 'most' 'of' 'us' ""wouldn't"" 'mind' 'sp']",0.918918918918919,LZl9Sj1safM,44.8,47.326,CMU-MOSEI,neutral
L_XttWZBKss[0],en,The committee functions with two co-chairs myself and the vice president of administrative services.,"['made' 'sp' 'the' 'committee' 'functions' 'sp' 'with' 'to' 'co' 'chairs'
 'myself' 'and' 'the' 'vice' 'president' 'of' 'administrative' 'services'
 'sp' 'it']",0.9320388349514565,L_XttWZBKss,31.769,38.746,CMU-MOSEI,neutral
LityRNuQihc[1],en,"Then you put us on a notice of appeal, hair, stuff with me. Continue to battle with Mercedes-Benz and eventually after a number of reduced offers, he brought them to the table at full amount and wired it to me.","['sp' 'then' 'they' 'put' 'us' 'on' 'of' 'sp' 'appeal' 'harry' 'stuck'
 'sp' 'with' 'me' 'and' 'sp' 'continued' 'to' 'bear' 'with' 'sp'
 'mercedes' 'benz' 'and' 'sp' 'eventually' 'sp' 'after' 'a' 'number' 'of'
 'reduced' 'sp' 'offers' 'he' 'sp' 'brought' 'them' 'to' 'the' 'table'
 'at' 'sp' 'the' 'full' 'amount' 'sp' 'and' 'wired' 'me' 'sp' 'the' 'sp'
 'money' 'as' 'far' 'as' 'i' 'know']",0.8792710706150342,LityRNuQihc,41.547,58.231,CMU-MOSEI,neutral
M2Pb2kx77ww[2],en,"Oh, no, no, maybe he's more left wing or right wing or whatever it is.","['sp' 'or' 'no' 'no' 'maybe' ""he's"" 'more' 'left' 'wing' 'or' 'right'
 'wing' 'or' 'sp' 'whatever' 'it' 'is' 'sp' 'come']",0.8767123287671232,M2Pb2kx77ww,132.939,138.349,CMU-MOSEI,neutral
M2Pb2kx77ww[3],en,What were his parents like? Did he have any siblings? Did they get along? Was it a baby?,"['sp' 'what' 'were' 'his' 'parents' 'like' 'sp' 'did' 'he' 'have' 'any'
 'siblings' 'did' 'they' 'get' 'along' 'was' 'it' 'a' 'big']",0.8850574712643678,M2Pb2kx77ww,19.856,24.987,CMU-MOSEI,neutral
M2Pb2kx77ww[4],en,"Did you know where they poor, where they rich, where they, you know, affluent, where they middle class?","['background' 'you' 'know' 'were' 'they' 'poor' 'were' 'they' 'rich' 'sp'
 'were' 'they' 'you' 'sp' 'know' 'affluent' 'were' 'they' 'middle' 'class'
 'sp']",0.883495145631068,M2Pb2kx77ww,38.514,45.79,CMU-MOSEI,neutral
M6HKUzJNlsE[3],en,"So, by the summer of 1995, I had finished the program.","['sp' 'so' 'by' 'sp' 'the' 'sp' 'summer' 'sp' 'of' 'sp' 'i' 'sp' 'had'
 'finished' 'the' 'program' 'sp']",0.8737864077669902,M6HKUzJNlsE,42.375,50.559,CMU-MOSEI,neutral
MCRCXXPqFOI[2],en,"In the Middle East, the report over the past years has been used to formulate policy responses and to formulate policy strategies.","['sp' 'in' 'the' 'middle' 'east' 'the' 'sp' 'over' 'the' 'sp' 'past'
 'years' 'has' 'been' 'used' 'to' 'formulate' 'sp' 'policy' 'responses'
 'and' 'to' 'sp' 'formulate' 'sp' 'policy' 'strategies' 'sp' 'so' 'we'
 'see']",0.9242424242424242,MCRCXXPqFOI,103.985,113.236,CMU-MOSEI,neutral
MCRCXXPqFOI[3],en,"So we see that in, for example, in Saudi Arabia, to a large extent, the economic strategy of the country, the strategy to improve competitiveness has been partly based on the findings of the report.","['strategies' 'sp' 'so' 'we' 'see' 'that' 'for' 'example' 'in' 'saudi'
 'arabia' 'to' 'a' 'large' 'extent' 'sp' 'the' 'economic' 'strategy' 'to'
 'sp' 'improve' 'sp' 'competitiveness' 'has' 'sp' 'been' 'partly' 'based'
 'on' 'the' 'findings' 'of' 'sp' 'the' 'report' 'sp' 'countries']",0.9263157894736842,MCRCXXPqFOI,112.585,123.982,CMU-MOSEI,neutral
MCRCXXPqFOI[6],en,"One of the reasons that the Gulf States have gone up this year are improvements in the macroeconomic environment, but also improvements in the institutional environment in those countries.","['sp' 'one' 'of' 'the' 'reasons' 'that' 'the' 'gulf' 'states' 'have'
 'gone' 'up' 'this' 'year' 'improvements' 'sp' 'in' 'the' 'macro'
 'economic' 'environment' 'sp' 'but' 'also' 'improvements' 'in' 'the'
 'institutional' 'environment' 'in' 'these' 'countries' 'sp' 'and' 'this']",0.9503916449086162,MCRCXXPqFOI,29.365,38.825,CMU-MOSEI,neutral
MFrwi-RibUk[2],en,and register for our two weeks school.,"['website' 'sp' 'and' 'sp' 'register' 'for' 'sp' 'our' 'two' 'week'
 'school' 'sp']",0.902439024390244,MFrwi-RibUk,88.9492063492,93.1419501134,CMU-MOSEI,neutral
MHyW857u_X8[0],en,The good things can be the networking with great people all around the United States and Canada.,"['sp' 'the' 'sp' 'good' 'things' 'sp' 'could' 'be' 'the' 'sp' 'networking'
 'with' 'great' 'people' 'all' 'around' 'the' 'united' 'states' 'and'
 'canada' 'sp' 'one']",0.9,MHyW857u_X8,61.751,69.526,CMU-MOSEI,neutral
MHyW857u_X8[1],en,with it. The other thing is the improvement of my own life and my own business. You,"['happen' 'with' 'sp' 'it' 'the' 'other' 'thing' 'is' 'the' 'improvement'
 'with' 'my' 'own' 'life' 'and' 'my' 'own' 'business' 'sp' 'you']",0.8901734104046243,MHyW857u_X8,82.673,86.537,CMU-MOSEI,neutral
MMpo2bDk-DU[1],en,She did very poorly on the spelling and grammar test that I gave her.,"['sp' 'she' 'did' 'very' 'poorly' 'sp' 'on' 'the' 'spelling' 'and'
 'grammar' 'test' 'that' 'i' 'gave' 'her' 'sp']",0.9428571428571428,MMpo2bDk-DU,73.135,77.966,CMU-MOSEI,neutral
MMpo2bDk-DU[6],en,Writing and proofreading your report at the last minute may cause you to miss things.,"['sp' 'writing' 'and' 'proofreading' 'your' 'report' 'sp' 'at' 'sp' 'the'
 'last' 'minute' 'may' 'cause' 'you' 'to' 'miss' 'things' 'sp']",0.9651162790697676,MMpo2bDk-DU,31.49,37.748,CMU-MOSEI,neutral
MNLG4-diuYM[0],en,"Like I said, commercial breaks whenever I could, probably","['like' 'i' 'said' 'sp' 'commercial' 'breaks' 'whenever' 'i' 'could' 'sp'
 'probably']",0.9285714285714286,MNLG4-diuYM,0.0,3.546,CMU-MOSEI,neutral
MNLG4-diuYM[1],en,"through, right? And then the same thing applies here too.","['way' 'through' 'sp' 'then' 'sp' 'the' 'sp' 'same' 'thing' 'applies'
 'here' 'too' 'sp']",0.8571428571428571,MNLG4-diuYM,17.971,21.694,CMU-MOSEI,neutral
MNLG4-diuYM[3],en,just throughout the development of my arms building that,"['time' 'sp' 'just' 'throughout' 'the' 'development' 'of' 'my' 'arms' 'sp'
 'building' 'that']",0.9572649572649572,MNLG4-diuYM,28.028,31.432,CMU-MOSEI,neutral
MNXBOeiPhec[2],en,people. Remember the relationship of the foundation is much longer term in terms of its support than the leadership of any one time of an its partner institution.,"['term' 'people' 'remember' 'the' 'relationship' 'of' 'the' 'foundation'
 'is' 'much' 'longer' 'term' 'sp' 'in' 'terms' 'of' 'its' 'support' 'sp'
 'than' 'the' 'leadership' 'of' 'any' 'one' 'time' 'sp' 'of' 'its'
 'partner' 'institution' 'sp']",0.9691358024691358,MNXBOeiPhec,17.522,28.399,CMU-MOSEI,neutral
MPRqaQqrd9Y[2],en,"for you. What you'll need is your APR, which is the interest rate on the finance that they charge you for your finance charges. And you can calculate it through those formulas.","['numbers' 'for' 'you' 'what' ""you'll"" 'need' 'is' 'your' 'sp' 'which'
 'is' 'sp' 'thee' 'interest' 'rate' 'sp' 'on' 'the' 'finance' 'sp' 'that'
 'they' 'sp' 'charge' 'you' 'for' 'your' 'finance' 'charges' 'sp' 'and'
 'you' 'can' 'calculate' 'it' 'sp' 'through' 'those' 'formulas' 'sp']",0.9408450704225352,MPRqaQqrd9Y,42.714,53.263,CMU-MOSEI,neutral
MRU65o1odI4[2],en,"Because of this, I studied and that summer got my technicians license.","['sp' 'because' 'of' 'sp' 'this' 'i' 'studied' 'sp' 'and' 'that' 'summer'
 'got' 'sp' 'my' ""technician's"" 'license' 'sp']",0.9166666666666666,MRU65o1odI4,12.114,17.294,CMU-MOSEI,neutral
MWCNzYUCys0[2],en,"any way that you can have your opponent know that they are not as good or that you are better than them, that's smack talking. So whether","['is' 'sp' 'anyway' 'sp' 'that' 'you' 'can' 'sp' 'have' 'your' 'opponent'
 'sp' 'know' 'sp' 'that' 'sp' 'they' 'are' 'sp' 'not' 'as' 'good' 'or'
 'you' 'are' 'better' 'then' 'them' 'sp' 'that' 'is' 'smack' 'talking'
 'so']",0.9236641221374046,MWCNzYUCys0,91.364,102.58,CMU-MOSEI,neutral
MbpPBLUjpV4[8],en,I hope that by using my non-vast information so you can make an informed decision before filling out your job application form.,"['sp' 'i' 'hope' 'that' 'by' 'using' 'my' 'non' 'biased' 'information'
 'sp' 'so' 'you' 'can' 'make' 'an' 'informed' 'decision' 'sp' 'before'
 'filling' 'out' 'sp' 'your' 'job' 'application' 'form' 'sp']",0.9457364341085271,MbpPBLUjpV4,23.628,33.338,CMU-MOSEI,neutral
MjaaudUc5-4[3],en,"And you may wake them up and they may change the course, the idea of happiness.","['sp' 'you' 'sp' 'may' 'wake' 'them' 'up' 'sp' 'and' 'the' 'may' 'change'
 'sp' 'their' 'sp' 'course' 'sp' 'their' 'idea' 'of' 'sp' 'happiness' 'sp']",0.9240506329113924,MjaaudUc5-4,21.742,29.177,CMU-MOSEI,neutral
MnFRVJtHAeo[0],en,"The price tag was reportedly around 100,000 pounds and here's the kicker. It went on for four days.","['the' 'price' 'sp' 'tag' 'was' 'reportedly' 'around' 'sp' 'and' 'sp'
 ""here's"" 'the' 'kicker' 'sp' 'it' 'sp' 'went' 'on' 'for' 'sp' 'four'
 'days' 'sp' 'moss']",0.8736842105263158,MnFRVJtHAeo,0.0,6.559,CMU-MOSEI,neutral
MnFRVJtHAeo[1],en,Maus is known for her marathon parties but this was her first multi-day extravaganza.,"['days' 'sp' 'moss' 'is' 'known' 'for' 'her' 'marathon' 'sp' 'parties'
 'but' 'this' 'was' 'her' 'sp' 'first' 'sp' 'multi' 'day' 'extravaganza'
 'sp' 'and']",0.9101123595505618,MnFRVJtHAeo,5.908,11.767,CMU-MOSEI,neutral
MyDLelMxt-A[1],en,There's also a phone number that is 1-800-518-4726 and again this is in case you are looking for any grant from the government.,"['grant' 'sp' ""there's"" 'also' 'a' 'phone' 'number' 'sp' 'that' 'sp' 'is'
 'and' 'sp' 'again' 'this' 'is' 'in' 'case' 'you' 'are' 'looking' 'sp'
 'for' 'any' 'grant' 'sp' 'from' 'the' 'government' 'sp' 'here']",0.8844621513944223,MyDLelMxt-A,70.85,83.474,CMU-MOSEI,neutral
N0GhVkCwrqw[1],en,"dollar, sometimes several thousand dollars for a new instrument and you're probably not going to be too interested in that for you know until you really become a player and you decide you want a quality instrument.","['hundred' 'dollars' 'sometimes' 'several' 'thousand' 'dollars' 'for' 'a'
 'new' 'instrument' 'sp' 'and' 'your' 'probably' 'not' 'going' 'to' 'be'
 'to' 'interested' 'in' 'sp' 'that' 'till' 'sp' 'you' 'really' 'become'
 'sp' 'a' 'player' 'and' 'you' 'decide' 'you' 'sp' 'want' 'a' 'quality'
 'instrument' 'sp' 'for']",0.957345971563981,N0GhVkCwrqw,10.198,21.185,CMU-MOSEI,neutral
N188QSyfmeQ[4],en,"In order for us to do that effectively, we need to be independent and we need to be perceived to be independent.","['community' 'sp' 'in' 'order' 'for' 'us' 'to' 'do' 'that' 'effectively'
 'sp' 'we' 'need' 'to' 'be' 'independent' 'sp' 'and' 'we' 'need' 'to' 'be'
 'perceived' 'to' 'be' 'independent' 'sp' 'work']",0.919831223628692,N188QSyfmeQ,31.171,37.578,CMU-MOSEI,neutral
N188QSyfmeQ[5],en,work with the National Human Rights Institutions which conceived just part of the Copenhagen document back in 1990 and OSCEO Dia has played a strong role in supporting in HRR.,"['independent' 'sp' 'work' 'with' 'sp' 'the' 'sp' 'national' 'human'
 'rights' 'institutions' 'sp' 'was' 'conceived' 'as' 'part' 'of' 'the'
 'copenhagen' 'document' 'back' 'in' 'and' 'has' 'played' 'a' 'strong'
 'role' 'in' 'supporting' 'sp']",0.8835820895522388,N188QSyfmeQ,36.708,48.164,CMU-MOSEI,neutral
N1X63d_jgmw[0],en,"should be. We tend to go a little bit faster when we're nervous, so you want to be real aware that you're speaking in a moderate pace. Not too slow, not too fast where people can understand.","['should' 'be' 'we' 'tend' 'to' 'go' 'a' 'little' 'bit' 'faster' 'when'
 ""we're"" 'nervous' 'so' 'you' 'want' 'to' 'be' 'very' 'aware' 'sp' 'that'
 ""you're"" 'speaking' 'in' 'a' 'moderate' 'sp' 'pace' 'sp' 'not' 'too'
 'slow' 'not' 'to' 'fast' 'where' 'people' 'can' 'understand' 'sp']",0.9424083769633508,N1X63d_jgmw,28.786,41.14,CMU-MOSEI,neutral
N4WOBzpZtWM[2],en,"Now, starting to take that data, put it into business intelligence systems, and it can be data-mind and be used for operational improvement instead of just forensic investigation.","['at' 'it' 'sp' 'now' 'sp' 'starting' 'to' 'take' 'that' 'data' 'sp' 'put'
 'into' 'business' 'intelligence' 'systems' 'sp' 'and' 'they' 'can' 'be'
 'data' 'mined' 'sp' 'and' 'be' 'used' 'for' 'sp' 'operational'
 'improvement' 'sp' 'instead' 'of' 'just' 'sp' 'forensic' 'investigation'
 'sp' 'once']",0.9424657534246575,N4WOBzpZtWM,17.781,28.958,CMU-MOSEI,neutral
NDMAVMZyISM[3],en,experience they gave me a ton of information showed me the examples of some properties what returns would be you know all the costs they consider maintenance vacancies all of that taxes insurance,"['experience' 'they' 'gave' 'me' 'a' 'ton' 'of' 'information' 'sp'
 'showed' 'me' 'examples' 'of' 'some' 'properties' 'sp' 'what' 'returns'
 'would' 'be' 'sp' 'you' 'know' 'all' 'the' 'costs' 'they' 'sp' 'of' 'sp'
 'that' 'sp' 'taxes' 'insurance' 'sp']",0.8888888888888888,NDMAVMZyISM,10.019,23.47,CMU-MOSEI,neutral
NVLPURuAVLU[2],en,"Also, if you find bloating is just not relieved with any of these, definitely consult a physician and see if maybe there's other alternatives that you can take to help you with bloating.","['factors' 'sp' 'also' 'if' 'you' 'find' 'bloating' 'is' 'just' 'not'
 'relieved' 'with' 'any' 'of' 'these' 'sp' 'definitely' 'consult' 'a'
 'physician' 'and' 'see' 'if' 'maybe' ""there's"" 'sp' 'other'
 'alternatives' 'that' 'you' 'can' 'take' 'sp' 'to' 'help' 'you' 'with'
 'sp' 'bloating' 'sp']",0.9604221635883904,NVLPURuAVLU,59.307,69.057,CMU-MOSEI,neutral
NZtIGzAzJZM[0],en,"So a second step, tell your opponent about person who not only agrees with your opinion, but that person should also hold authority in eyes of your opponent.","['so' 'as' 'second' 'step' 'tell' 'your' 'opponent' 'about' 'a' 'person'
 'sp' 'who' 'not' 'only' 'agrees' 'with' 'sp' 'your' 'opinion' 'but' 'sp'
 'that' 'person' 'sp' 'should' 'also' 'hold' 'authority' 'in' 'sp' 'eyes'
 'of' 'sp' 'your' 'opponent' 'sp']",0.9745222929936306,NZtIGzAzJZM,0.0,11.687,CMU-MOSEI,neutral
Na6170hd8po[2],en,That is one of the reasons extemporaneous speaking is the best choice because it's not too formal and it's not too casual.,"['formality' 'sp' 'that' 'is' 'one' 'of' 'the' 'reasons' 'why' 'speaking'
 'is' 'the' 'best' 'choice' 'sp' 'because' 'sp' ""it's"" 'not' 'too'
 'formal' 'and' ""it's"" 'not' 'too' 'casual' 'sp' 'formal']",0.8853754940711462,Na6170hd8po,19.906,30.035,CMU-MOSEI,neutral
